fecha_hora,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,province,sensacionTermica,uvIndex,visibilidad
2025-11-16 06:00:00,16.0,8.0,59.0,0.0,0.0,110.0,11.0,,1012.0,,3.0,San Luis,13.4,0.5,20.0
2025-11-16 07:00:00,16.0,5.9,51.0,0.0,0.0,110.0,13.0,,1013.0,,3.0,San Luis,12.5,0.5,20.0
2025-11-16 08:00:00,16.0,5.0,48.0,0.0,0.0,110.0,16.0,30.0,1014.0,,3.0,San Luis,11.8,1.9,20.0
2025-11-16 09:00:00,16.0,5.0,48.0,0.0,0.0,110.0,16.0,30.0,1015.0,,3.0,San Luis,11.8,1.9,20.0
2025-11-16 10:00:00,19.0,1.9,32.0,0.3,0.0,110.0,13.0,24.0,1016.0,,8.0,San Luis,14.8,1.9,2.0
2025-11-16 11:00:00,20.0,2.8,32.0,0.2,0.0,140.0,13.0,24.0,1016.0,,7.0,San Luis,15.9,1.9,10.0
2025-11-16 12:00:00,21.0,3.2,31.0,0.0,0.0,140.0,13.0,24.0,1016.0,,3.0,San Luis,17.0,3.8,20.0
2025-11-16 13:00:00,21.4,1.1,26.0,0.0,0.0,156.0,26.6,,1015.1,,3.0,San Luis,14.4,3.8,20.0
2025-11-16 14:00:00,22.6,0.4,23.0,0.0,0.0,162.0,27.4,,1014.5,,3.0,San Luis,15.3,4.0,20.0
2025-11-16 15:00:00,23.4,1.7,24.0,0.0,0.0,166.0,27.0,,1014.3,,1.0,San Luis,16.4,7.1,20.0
2025-11-16 16:00:00,23.5,2.3,25.0,0.0,0.0,168.0,25.9,,1014.0,,1.0,San Luis,16.8,3.6,20.0
2025-11-16 17:00:00,23.3,1.6,24.0,0.0,0.0,171.0,26.3,,1014.0,,1.0,San Luis,16.4,3.5,20.0
2025-11-16 18:00:00,22.7,-1.4,20.0,0.0,0.0,171.0,25.6,,1014.4,,1.0,San Luis,15.5,0.8,20.0
2025-11-16 19:00:00,21.4,-2.5,20.0,0.0,0.0,166.0,23.4,,1015.2,,1.0,San Luis,14.5,0.8,20.0
2025-11-16 20:00:00,19.1,-0.3,27.0,0.0,0.0,149.0,16.6,,1016.5,,1.0,San Luis,13.8,0.8,20.0
2025-11-16 21:00:00,17.4,1.4,34.0,0.0,0.0,129.0,16.2,,1017.8,,1.0,San Luis,12.5,0.8,20.0
2025-11-16 22:00:00,16.2,2.2,39.0,0.0,0.0,104.0,17.3,,1019.0,,1.0,San Luis,11.2,0.8,20.0
2025-11-16 23:00:00,15.5,2.0,40.0,0.0,0.0,94.0,16.9,,1019.6,,1.0,San Luis,10.5,0.8,20.0
2025-11-17 00:00:00,14.8,1.7,41.0,0.0,0.0,87.0,16.2,,1020.0,,1.0,San Luis,9.9,0.8,20.0
2025-11-17 01:00:00,14.0,1.3,42.0,0.0,0.0,76.0,14.4,,1019.8,,1.0,San Luis,9.4,0.8,20.0
2025-11-17 02:00:00,12.4,1.7,48.0,0.0,0.0,51.0,12.2,,1019.4,,1.0,San Luis,8.3,0.8,20.0
2025-11-17 03:00:00,11.7,1.1,48.0,0.0,0.0,24.0,9.4,,1019.4,,1.0,San Luis,8.0,0.8,20.0
2025-11-17 04:00:00,12.9,-1.1,38.0,0.0,0.0,32.0,12.6,,1018.6,,1.0,San Luis,8.3,0.8,20.0
2025-11-17 05:00:00,13.0,-3.3,32.0,0.0,0.0,34.0,10.8,,1018.0,,1.0,San Luis,8.5,0.8,20.0
2025-11-17 06:00:00,12.4,-4.7,30.0,0.0,0.0,30.0,12.2,,1017.9,,1.0,San Luis,7.5,0.8,20.0
2025-11-17 07:00:00,13.7,-5.5,26.0,0.0,0.0,25.0,13.3,,1017.8,,1.0,San Luis,8.5,0.8,20.0
2025-11-17 08:00:00,17.3,-5.2,21.0,0.0,0.0,348.0,16.6,,1017.8,,3.0,San Luis,11.4,1.9,20.0
2025-11-17 09:00:00,19.8,-1.9,23.0,0.0,0.0,347.0,18.7,,1017.7,,3.0,San Luis,13.9,1.9,20.0
2025-11-17 10:00:00,22.7,-2.1,19.0,0.0,0.0,344.0,22.0,,1016.7,,3.0,San Luis,16.1,4.1,20.0
2025-11-17 11:00:00,24.8,-1.9,17.0,0.0,0.0,337.0,22.0,,1015.9,,3.0,San Luis,18.3,4.7,20.0
2025-11-17 12:00:00,26.3,-0.7,17.0,0.0,0.0,334.0,22.7,,1014.8,,3.0,San Luis,19.8,5.2,20.0
2025-11-17 13:00:00,27.8,-1.2,15.0,0.0,0.0,333.0,23.8,,1013.4,,3.0,San Luis,21.0,5.7,20.0
2025-11-17 14:00:00,29.0,-1.2,14.0,0.0,0.0,330.0,23.0,,1012.1,,3.0,San Luis,22.4,5.8,20.0
2025-11-17 15:00:00,29.9,-1.5,13.0,0.0,0.0,330.0,22.7,,1010.5,,3.0,San Luis,23.3,5.8,20.0
2025-11-17 16:00:00,30.4,-2.2,12.0,0.0,0.0,326.0,22.0,,1009.3,,3.0,San Luis,23.8,2.9,20.0
2025-11-17 17:00:00,30.4,-3.4,11.0,0.0,0.0,328.0,21.6,,1008.3,,3.0,San Luis,23.8,2.9,20.0
2025-11-17 18:00:00,30.1,-3.6,11.0,0.0,0.0,332.0,20.5,,1007.8,,2.0,San Luis,23.7,1.2,20.0
2025-11-17 19:00:00,29.3,-4.2,11.0,0.0,0.0,338.0,21.2,,1007.3,,3.0,San Luis,22.7,0.7,20.0
2025-11-17 20:00:00,27.5,-4.4,12.0,0.0,0.0,350.0,18.0,,1007.5,,3.0,San Luis,21.4,0.7,20.0
2025-11-17 21:00:00,26.3,-4.3,13.0,0.0,0.0,1.0,20.5,,1008.0,,3.0,San Luis,19.8,0.7,20.0
2025-11-17 22:00:00,25.6,-3.9,14.0,0.0,0.0,5.0,22.0,,1008.5,,1.0,San Luis,18.8,1.0,20.0
2025-11-17 23:00:00,25.4,-4.0,14.0,0.0,0.0,0.0,23.0,,1008.8,,3.0,San Luis,18.4,0.6,20.0
2025-11-18 00:00:00,24.8,-3.6,15.0,0.0,0.0,353.0,23.4,,1008.9,,2.0,San Luis,17.8,1.0,20.0
2025-11-16 00:00:00,5.0,-1.0,65.0,0.0,0.0,250.0,30.0,,1003.0,,3.0,Santa Cruz,0.1,0.5,20.0
2025-11-16 01:00:00,5.0,-1.0,65.0,0.0,0.0,250.0,27.0,,1004.0,,2.0,Santa Cruz,0.3,0.8,20.0
2025-11-16 02:00:00,5.0,-1.0,65.0,0.0,0.0,250.0,27.0,37.0,1005.0,,1.0,Santa Cruz,0.3,0.8,20.0
2025-11-16 03:00:00,4.0,-1.0,70.0,0.0,0.0,250.0,24.0,,1005.0,,2.0,Santa Cruz,-0.7,0.8,20.0
2025-11-16 04:00:00,4.0,-1.0,70.0,0.0,0.0,250.0,23.0,,1005.0,,3.0,Santa Cruz,-0.6,0.5,20.0
2025-11-16 05:00:00,4.0,-1.0,70.0,0.0,0.0,270.0,18.0,,1006.0,,3.0,Santa Cruz,0.1,0.5,20.0
2025-11-16 06:00:00,5.0,-1.0,65.0,0.0,0.0,260.0,23.0,,1006.0,,3.0,Santa Cruz,0.7,0.5,20.0
2025-11-16 07:00:00,7.0,-0.0,61.0,0.0,0.0,250.0,21.0,,1006.0,,3.0,Santa Cruz,3.5,0.5,20.0
2025-11-16 08:00:00,8.0,0.0,57.0,0.0,0.0,250.0,27.0,37.0,1007.0,,3.0,Santa Cruz,4.2,1.9,20.0
2025-11-16 09:00:00,11.0,1.0,50.0,0.0,0.0,240.0,26.0,38.0,1007.0,,3.0,Santa Cruz,4.1,1.9,20.0
2025-11-16 10:00:00,12.0,0.1,44.0,0.0,0.0,240.0,27.0,,1007.0,,3.0,Santa Cruz,4.8,3.8,20.0
2025-11-16 11:00:00,12.0,-0.8,41.0,0.0,0.0,230.0,24.0,35.0,1007.0,,3.0,Santa Cruz,5.2,3.8,20.0
2025-11-16 12:00:00,13.0,-1.0,38.0,0.0,0.0,240.0,26.0,,1006.0,,3.0,Santa Cruz,5.8,3.8,20.0
2025-11-16 13:00:00,12.1,-1.1,40.0,0.0,0.0,251.0,40.3,,1006.1,,3.0,Santa Cruz,2.1,3.8,20.0
2025-11-16 14:00:00,12.7,-1.6,37.0,0.0,0.0,254.0,39.6,,1005.4,,3.0,Santa Cruz,2.8,3.8,20.0
2025-11-16 15:00:00,12.7,-1.3,38.0,0.0,0.0,259.0,34.9,,1004.6,,3.0,Santa Cruz,3.8,3.8,20.0
2025-11-16 16:00:00,11.9,-0.3,43.0,0.2,0.0,265.0,25.2,,1003.6,,7.0,Santa Cruz,5.0,1.0,10.0
2025-11-16 17:00:00,11.3,0.1,46.0,0.5,0.0,278.0,18.7,,1002.4,,8.0,Santa Cruz,5.7,1.0,2.0
2025-11-16 18:00:00,10.5,2.3,57.0,0.8,0.0,345.0,18.0,,1000.6,,8.0,Santa Cruz,5.4,0.2,2.0
2025-11-16 19:00:00,9.6,2.4,61.0,0.5,0.0,341.0,24.1,,998.9,,8.0,Santa Cruz,6.5,0.2,2.0
2025-11-16 20:00:00,9.2,2.3,62.0,0.2,0.0,18.0,28.4,,996.1,,7.0,Santa Cruz,5.6,0.2,10.0
2025-11-16 21:00:00,9.4,0.6,54.0,0.0,0.0,19.0,30.2,,993.7,,3.0,Santa Cruz,5.8,0.5,20.0
2025-11-16 22:00:00,9.2,1.4,58.0,0.6,0.0,6.0,31.3,,990.9,,8.0,Santa Cruz,5.4,0.2,2.0
2025-11-16 23:00:00,8.8,1.9,62.0,0.4,0.0,353.0,36.0,,987.9,,8.0,Santa Cruz,4.6,0.2,2.0
2025-11-17 00:00:00,9.0,0.9,57.0,0.1,0.0,355.0,37.1,,984.6,,7.0,Santa Cruz,4.8,0.2,10.0
2025-11-17 01:00:00,9.4,0.6,54.0,0.0,0.0,349.0,36.4,,981.6,,3.0,Santa Cruz,5.4,0.5,20.0
2025-11-17 02:00:00,8.5,3.3,70.0,1.5,0.0,337.0,33.5,,979.1,,9.0,Santa Cruz,4.4,0.2,2.0
2025-11-17 03:00:00,9.5,4.1,69.0,0.8,0.0,325.0,33.8,,975.9,,8.0,Santa Cruz,5.7,0.2,2.0
2025-11-17 04:00:00,10.0,4.4,68.0,0.1,0.0,312.0,36.4,,973.5,,7.0,Santa Cruz,6.2,0.2,10.0
2025-11-17 05:00:00,10.0,4.4,68.0,0.0,0.0,299.0,37.4,,971.4,,2.0,Santa Cruz,6.1,0.8,20.0
2025-11-17 06:00:00,9.7,4.7,71.0,0.0,0.0,272.0,33.8,,971.2,,3.0,Santa Cruz,5.9,0.5,20.0
2025-11-17 07:00:00,9.1,5.7,79.0,0.7,0.0,266.0,37.8,,971.6,,8.0,Santa Cruz,4.9,0.2,2.0
2025-11-17 08:00:00,8.3,4.3,76.0,0.2,0.0,270.0,32.8,,971.1,,7.0,Santa Cruz,4.2,1.0,10.0
2025-11-17 09:00:00,8.6,3.6,71.0,0.6,0.0,268.0,56.9,,972.5,,8.0,Santa Cruz,3.3,1.0,2.0
2025-11-17 10:00:00,8.8,-1.0,50.0,0.0,0.0,256.0,66.2,,973.6,,3.0,Santa Cruz,3.2,3.8,12.0
2025-11-17 11:00:00,10.0,-3.3,39.0,0.0,0.0,259.0,68.8,,974.2,,3.0,Santa Cruz,4.8,3.8,12.0
2025-11-17 12:00:00,10.5,-2.9,39.0,0.0,0.0,255.0,67.7,,974.7,,3.0,Santa Cruz,-5.0,3.8,12.0
2025-11-17 13:00:00,11.5,-3.1,36.0,0.0,0.0,258.0,68.4,,975.1,,2.0,Santa Cruz,-4.2,6.4,12.0
2025-11-17 14:00:00,11.8,-2.8,36.0,0.0,0.0,259.0,68.0,,975.4,,3.0,Santa Cruz,-3.8,3.8,12.0
2025-11-17 15:00:00,11.9,-3.5,34.0,0.0,0.0,257.0,70.6,,975.7,,3.0,Santa Cruz,-4.3,3.8,12.0
2025-11-17 16:00:00,10.8,-3.7,36.0,0.0,0.0,257.0,69.8,,976.1,,3.0,Santa Cruz,-5.2,1.9,12.0
2025-11-17 17:00:00,10.5,-3.6,37.0,0.0,0.0,255.0,70.2,,976.8,,3.0,Santa Cruz,-5.6,1.9,12.0
2025-11-17 18:00:00,10.3,-3.0,39.0,0.0,0.0,251.0,67.0,,978.1,,3.0,Santa Cruz,-5.1,0.5,12.0
2025-11-17 19:00:00,8.9,-2.7,44.0,0.0,0.0,252.0,64.1,,979.1,,3.0,Santa Cruz,3.4,0.5,12.0
2025-11-17 20:00:00,8.2,-2.4,47.0,0.0,0.0,258.0,60.5,,979.9,,3.0,Santa Cruz,2.6,0.5,12.0
2025-11-17 21:00:00,6.9,-1.8,54.0,0.0,0.0,260.0,59.0,,980.6,,2.0,Santa Cruz,0.8,0.8,20.0
2025-11-17 22:00:00,5.9,-1.5,59.0,0.0,0.0,261.0,58.3,,981.4,,1.0,Santa Cruz,-0.5,0.8,20.0
2025-11-17 23:00:00,5.6,-1.8,59.0,0.0,0.0,262.0,57.6,,981.9,,1.0,Santa Cruz,-0.9,0.8,20.0
2025-11-18 00:00:00,5.2,-1.7,61.0,0.0,0.0,264.0,58.7,,981.8,,2.0,Santa Cruz,-1.5,0.8,20.0
2025-11-16 00:00:00,26.0,21.0,74.0,0.3,0.0,40.0,8.0,,1001.0,,8.0,Santa Fe,28.6,0.3,2.0
2025-11-16 01:00:00,26.0,22.1,79.0,0.4,0.0,20.0,3.0,40.0,1002.0,,25.0,Santa Fe,30.2,0.1,2.0
2025-11-16 02:00:00,18.0,17.0,94.0,0.5,0.0,200.0,15.0,,1004.0,,25.0,Santa Fe,17.5,0.1,2.8
2025-11-16 03:00:00,18.0,17.0,94.0,0.0,0.0,200.0,11.0,,1003.0,,25.0,Santa Fe,18.2,0.1,2.8
2025-11-16 04:00:00,18.0,17.0,94.0,0.0,0.0,220.0,4.0,,1004.0,,25.0,Santa Fe,19.6,0.1,2.8
2025-11-16 05:00:00,17.0,16.0,94.0,0.0,0.0,80.0,7.0,,1002.0,,25.0,Santa Fe,17.6,0.1,2.8
2025-11-16 06:00:00,17.0,16.0,94.0,0.0,0.0,310.0,11.0,,1005.0,,3.0,Santa Fe,16.9,0.5,2.8
2025-11-16 07:00:00,18.0,16.0,88.0,0.0,0.0,270.0,9.0,,1007.0,,3.0,Santa Fe,18.2,0.5,1.6
2025-11-16 08:00:00,18.0,17.0,94.0,0.0,0.0,320.0,6.0,,1006.0,,3.0,Santa Fe,19.2,1.9,2.8
2025-11-16 09:00:00,19.0,17.0,88.0,0.0,0.0,70.0,5.0,,1003.0,,3.0,Santa Fe,20.4,1.9,1.6
2025-11-16 10:00:00,19.0,17.0,88.0,0.0,0.0,360.0,4.0,,1003.0,,3.0,Santa Fe,20.6,3.8,1.6
2025-11-16 11:00:00,20.0,17.0,83.0,0.0,0.0,180.0,8.0,,1006.0,,3.0,Santa Fe,20.8,3.8,20.0
2025-11-16 12:00:00,20.0,17.9,88.0,0.0,0.0,50.0,5.0,,1007.0,,3.0,Santa Fe,21.8,3.8,1.6
2025-11-16 13:00:00,26.5,16.7,55.0,0.0,0.0,204.0,24.8,,1007.2,,1.0,Santa Fe,23.9,8.8,20.0
2025-11-16 14:00:00,26.7,15.1,49.0,0.0,0.0,197.0,27.4,,1006.6,,3.0,Santa Fe,23.0,5.3,20.0
2025-11-16 15:00:00,26.2,15.3,51.0,0.0,0.0,198.0,33.5,,1007.0,,3.0,Santa Fe,21.4,5.2,20.0
2025-11-16 16:00:00,25.1,15.4,55.0,0.0,0.0,192.0,31.0,,1007.8,,2.0,Santa Fe,20.8,4.0,20.0
2025-11-16 17:00:00,24.5,14.3,53.0,0.0,0.0,184.0,29.2,,1008.7,,2.0,Santa Fe,20.2,3.9,20.0
2025-11-16 18:00:00,24.0,12.9,50.0,0.0,0.0,182.0,25.6,,1009.6,,1.0,Santa Fe,19.9,0.9,20.0
2025-11-16 19:00:00,22.6,12.5,53.0,0.0,0.0,179.0,21.6,,1010.6,,1.0,Santa Fe,19.2,0.8,20.0
2025-11-16 20:00:00,21.5,12.1,55.0,0.0,0.0,181.0,20.9,,1011.9,,2.0,Santa Fe,18.1,0.8,20.0
2025-11-16 21:00:00,20.7,11.6,56.0,0.0,0.0,182.0,18.4,,1013.3,,2.0,Santa Fe,17.6,0.8,20.0
2025-11-16 22:00:00,19.7,12.0,61.0,0.0,0.0,195.0,18.4,,1014.9,,1.0,Santa Fe,16.7,0.8,20.0
2025-11-16 23:00:00,19.0,11.3,61.0,0.0,0.0,196.0,17.3,,1015.8,,1.0,Santa Fe,16.0,0.8,20.0
2025-11-17 00:00:00,18.4,11.2,63.0,0.0,0.0,191.0,16.9,,1016.4,,1.0,Santa Fe,15.5,0.8,20.0
2025-11-17 01:00:00,17.8,11.8,68.0,0.0,0.0,191.0,14.8,,1016.8,,1.0,Santa Fe,15.5,0.8,20.0
2025-11-17 02:00:00,17.2,12.1,72.0,0.0,0.0,184.0,13.3,,1017.3,,1.0,Santa Fe,15.3,0.8,20.0
2025-11-17 03:00:00,16.9,11.6,71.0,0.0,0.0,172.0,13.3,,1017.6,,1.0,Santa Fe,14.8,0.8,20.0
2025-11-17 04:00:00,16.1,11.0,72.0,0.0,0.0,151.0,11.2,,1017.6,,1.0,Santa Fe,14.3,0.8,20.0
2025-11-17 05:00:00,15.2,10.8,75.0,0.0,0.0,147.0,7.9,,1017.9,,1.0,Santa Fe,13.9,0.8,20.0
2025-11-17 06:00:00,14.4,10.8,79.0,0.0,0.0,149.0,7.2,,1018.4,,1.0,Santa Fe,13.3,0.8,20.0
2025-11-17 07:00:00,15.6,10.8,73.0,0.0,0.0,150.0,8.3,,1018.9,,1.0,Santa Fe,14.2,0.8,20.0
2025-11-17 08:00:00,16.7,9.4,62.0,0.0,0.0,135.0,7.6,,1019.3,,1.0,Santa Fe,15.1,3.2,20.0
2025-11-17 09:00:00,17.9,9.5,58.0,0.0,0.0,100.0,6.1,,1019.5,,1.0,Santa Fe,16.6,3.2,20.0
2025-11-17 10:00:00,19.3,9.2,52.0,0.0,0.0,81.0,4.7,,1019.2,,1.0,Santa Fe,18.2,6.4,20.0
2025-11-17 11:00:00,20.6,8.9,47.0,0.0,0.0,69.0,2.9,,1018.5,,1.0,Santa Fe,19.8,6.4,20.0
2025-11-17 12:00:00,21.7,8.6,43.0,0.0,0.0,254.0,2.5,,1017.5,,1.0,Santa Fe,20.9,6.4,20.0
2025-11-17 13:00:00,22.4,8.5,41.0,0.0,0.0,260.0,4.3,,1016.5,,1.0,Santa Fe,21.2,6.6,20.0
2025-11-17 14:00:00,23.0,9.4,42.0,0.0,0.0,279.0,6.5,,1015.4,,1.0,Santa Fe,21.6,6.9,20.0
2025-11-17 15:00:00,23.3,9.7,42.0,0.0,0.0,297.0,7.9,,1014.2,,1.0,Santa Fe,21.7,7.1,20.0
2025-11-17 16:00:00,23.4,9.7,42.0,0.0,0.0,294.0,8.6,,1012.9,,1.0,Santa Fe,21.7,3.6,20.0
2025-11-17 17:00:00,23.3,9.7,42.0,0.0,0.0,300.0,7.9,,1012.1,,1.0,Santa Fe,21.7,3.5,20.0
2025-11-17 18:00:00,22.8,9.9,44.0,0.0,0.0,309.0,7.2,,1011.5,,1.0,Santa Fe,21.4,0.9,20.0
2025-11-17 19:00:00,21.3,12.7,58.0,0.0,0.0,347.0,6.1,,1011.2,,1.0,Santa Fe,20.9,0.8,20.0
2025-11-17 20:00:00,19.1,12.4,65.0,0.0,0.0,9.0,6.5,,1011.4,,1.0,Santa Fe,18.6,0.8,20.0
2025-11-17 21:00:00,18.6,10.9,61.0,0.0,0.0,17.0,9.0,,1011.8,,1.0,Santa Fe,17.2,0.8,20.0
2025-11-17 22:00:00,18.2,10.3,60.0,0.0,0.0,12.0,10.8,,1012.2,,1.0,Santa Fe,16.2,0.8,20.0
2025-11-17 23:00:00,17.4,10.5,64.0,0.0,0.0,359.0,10.4,,1012.5,,1.0,Santa Fe,15.6,0.8,20.0
2025-11-18 00:00:00,16.9,9.8,63.0,0.0,0.0,357.0,11.2,,1012.1,,1.0,Santa Fe,14.7,0.8,20.0
2025-11-16 00:00:00,29.0,19.0,55.0,0.0,0.0,360.0,6.0,,1002.0,,3.0,Santiago del Estero,30.3,0.7,20.0
2025-11-16 01:00:00,28.0,20.0,62.0,0.0,0.0,340.0,3.0,,1002.0,,3.0,Santiago del Estero,29.7,0.7,20.0
2025-11-16 02:00:00,27.0,20.1,66.0,0.0,0.0,360.0,3.0,,1001.0,,1.0,Santiago del Estero,28.5,1.1,20.0
2025-11-16 03:00:00,25.0,20.0,74.0,0.0,0.0,20.0,4.0,,1000.0,,2.0,Santiago del Estero,27.9,1.0,20.0
2025-11-16 04:00:00,24.0,19.9,78.0,0.0,0.0,20.0,2.0,,1000.0,,1.0,Santiago del Estero,27.3,0.9,20.0
2025-11-16 05:00:00,24.0,19.9,78.0,0.0,0.0,360.0,5.0,,1000.0,,1.0,Santiago del Estero,26.7,0.9,20.0
2025-11-16 06:00:00,23.0,20.0,83.0,0.0,0.0,360.0,4.0,,1001.0,,1.0,Santiago del Estero,25.9,0.9,20.0
2025-11-16 07:00:00,24.0,19.9,78.0,0.0,0.0,140.0,7.0,,1004.0,,2.0,Santiago del Estero,26.3,0.9,20.0
2025-11-16 08:00:00,25.0,20.0,74.0,0.0,0.0,140.0,8.0,,1006.0,,2.0,Santiago del Estero,27.2,4.0,20.0
2025-11-16 09:00:00,21.0,16.0,73.0,0.0,0.0,110.0,5.0,,1008.0,,2.0,Santiago del Estero,22.0,3.2,20.0
2025-11-16 10:00:00,20.0,17.0,83.0,0.0,0.0,160.0,11.0,,1010.0,,2.0,Santiago del Estero,20.2,6.4,20.0
2025-11-16 11:00:00,22.0,16.0,69.0,0.0,0.0,160.0,10.0,,1011.0,,1.0,Santiago del Estero,22.1,6.4,20.0
2025-11-16 12:00:00,22.0,16.9,73.0,1.2,0.0,140.0,9.0,,1011.0,,18.0,Santiago del Estero,22.6,3.2,2.0
2025-11-16 13:00:00,26.4,15.4,51.0,0.0,0.0,154.0,18.4,,1008.5,,2.0,Santiago del Estero,24.6,8.7,20.0
2025-11-16 14:00:00,27.7,15.7,48.0,0.0,0.0,153.0,18.7,,1008.3,,2.0,Santiago del Estero,28.0,9.4,20.0
2025-11-16 15:00:00,27.0,15.7,50.0,0.2,0.0,165.0,24.8,,1008.0,,7.0,Santiago del Estero,27.4,2.7,10.0
2025-11-16 16:00:00,28.5,12.8,38.0,0.0,0.0,162.0,22.3,,1007.3,,3.0,Santiago del Estero,25.0,2.9,20.0
2025-11-16 17:00:00,28.9,12.7,37.0,0.0,0.0,148.0,24.5,,1007.2,,3.0,Santiago del Estero,25.0,2.9,20.0
2025-11-16 18:00:00,27.2,13.5,43.0,0.0,0.0,124.0,23.0,,1008.3,,3.0,Santiago del Estero,27.2,0.7,20.0
2025-11-16 19:00:00,25.8,14.3,49.0,0.0,0.0,125.0,19.1,,1009.8,,3.0,Santiago del Estero,23.4,0.6,20.0
2025-11-16 20:00:00,24.6,13.2,49.0,0.0,0.0,149.0,19.1,,1011.3,,3.0,Santiago del Estero,21.9,0.6,20.0
2025-11-16 21:00:00,22.9,13.9,57.0,0.0,0.0,200.0,20.9,,1014.3,,3.0,Santiago del Estero,20.1,0.5,20.0
2025-11-16 22:00:00,22.1,14.0,60.0,0.3,0.0,202.0,28.4,,1016.1,,8.0,Santiago del Estero,17.8,0.2,2.0
2025-11-16 23:00:00,21.2,11.8,55.0,0.0,0.0,179.0,16.6,,1018.1,,3.0,Santiago del Estero,18.5,0.5,20.0
2025-11-17 00:00:00,19.8,13.7,68.0,0.2,0.0,200.0,11.2,,1019.0,,7.0,Santiago del Estero,18.8,0.2,10.0
2025-11-17 01:00:00,19.2,14.2,73.0,0.0,0.0,240.0,11.9,,1019.0,,3.0,Santiago del Estero,18.2,0.5,20.0
2025-11-17 02:00:00,18.8,14.3,75.0,0.0,0.0,246.0,10.1,,1018.7,,3.0,Santiago del Estero,18.2,0.5,20.0
2025-11-17 03:00:00,17.9,14.6,81.0,0.0,0.0,274.0,9.7,,1018.8,,3.0,Santiago del Estero,17.5,0.5,20.0
2025-11-17 04:00:00,17.2,15.2,88.0,0.0,0.0,277.0,10.4,,1018.6,,1.0,Santiago del Estero,16.9,0.8,1.6
2025-11-17 05:00:00,16.5,15.0,91.0,0.0,0.0,275.0,8.6,,1018.8,,1.0,Santiago del Estero,16.5,0.8,2.2
2025-11-17 06:00:00,15.8,14.8,94.0,0.0,0.0,257.0,4.7,,1019.1,,1.0,Santiago del Estero,16.4,0.8,2.8
2025-11-17 07:00:00,16.0,14.9,93.0,0.0,0.0,220.0,6.5,,1019.5,,1.0,Santiago del Estero,16.3,0.8,2.6
2025-11-17 08:00:00,18.7,15.6,82.0,0.0,0.0,188.0,6.8,,1019.9,,1.0,Santiago del Estero,19.2,3.2,20.0
2025-11-17 09:00:00,20.8,14.2,66.0,0.0,0.0,135.0,8.3,,1019.8,,1.0,Santiago del Estero,20.5,3.2,20.0
2025-11-17 10:00:00,22.5,12.4,53.0,0.0,0.0,110.0,8.3,,1019.5,,1.0,Santiago del Estero,21.6,6.7,20.0
2025-11-17 11:00:00,23.9,12.5,49.0,0.0,0.0,95.0,5.8,,1018.7,,1.0,Santiago del Estero,23.6,7.4,20.0
2025-11-17 12:00:00,25.0,12.9,47.0,0.0,0.0,103.0,3.2,,1017.6,,1.0,Santiago del Estero,25.3,8.0,20.0
2025-11-17 13:00:00,26.2,13.3,45.0,0.0,0.0,183.0,3.6,,1016.2,,1.0,Santiago del Estero,26.5,8.6,20.0
2025-11-17 14:00:00,27.1,12.7,41.0,0.0,0.0,195.0,6.8,,1014.9,,1.0,Santiago del Estero,27.0,9.1,20.0
2025-11-17 15:00:00,28.0,11.1,35.0,0.0,0.0,188.0,10.4,,1013.4,,1.0,Santiago del Estero,26.3,9.6,20.0
2025-11-17 16:00:00,28.5,10.2,32.0,0.0,0.0,176.0,11.5,,1012.0,,1.0,Santiago del Estero,26.4,4.8,20.0
2025-11-17 17:00:00,28.5,9.7,31.0,0.0,0.0,161.0,10.4,,1011.0,,1.0,Santiago del Estero,26.4,4.8,20.0
2025-11-17 18:00:00,28.4,9.6,31.0,0.0,0.0,127.0,9.0,,1010.4,,1.0,Santiago del Estero,26.6,1.2,20.0
2025-11-17 19:00:00,26.5,12.2,41.0,0.0,0.0,101.0,8.6,,1010.3,,1.0,Santiago del Estero,25.5,1.1,20.0
2025-11-17 20:00:00,23.7,12.3,49.0,0.0,0.0,88.0,11.9,,1011.0,,1.0,Santiago del Estero,22.1,0.9,20.0
2025-11-17 21:00:00,22.3,12.0,52.0,0.0,0.0,71.0,11.2,,1011.9,,1.0,Santiago del Estero,20.7,0.8,20.0
2025-11-17 22:00:00,21.4,12.0,55.0,0.0,0.0,49.0,9.7,,1012.5,,1.0,Santiago del Estero,20.1,0.8,20.0
2025-11-17 23:00:00,20.7,11.9,57.0,0.0,0.0,49.0,9.4,,1012.8,,1.0,Santiago del Estero,19.5,0.8,20.0
2025-11-18 00:00:00,19.8,12.1,61.0,0.0,0.0,34.0,9.7,,1012.8,,2.0,Santiago del Estero,18.6,0.8,20.0
2025-11-16 00:00:00,6.0,2.1,76.0,0.3,0.0,230.0,34.0,48.0,992.0,,7.0,Tierra del Fuego,1.0,0.2,10.0
2025-11-16 01:00:00,5.0,2.0,81.0,0.3,0.0,240.0,33.0,44.0,993.0,,7.0,Tierra del Fuego,-0.2,0.2,10.0
2025-11-16 02:00:00,5.0,2.0,81.0,0.3,0.0,230.0,35.0,45.0,994.0,,7.0,Tierra del Fuego,-0.4,0.2,10.0
2025-11-16 03:00:00,5.0,-0.0,70.0,0.3,0.0,240.0,31.0,46.0,996.0,,7.0,Tierra del Fuego,-0.0,0.2,10.0
