fecha_hora,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,province,visibilidad,sensacionTermica,uvIndex
2025-11-23 09:00:00,23.9,9.1,39.0,0.0,0.0,321.0,35.6,,1012.5,0.0,3,Río Negro,20.0,16.8,2.2
2025-11-23 10:00:00,25.5,8.9,35.0,0.0,0.0,314.0,37.1,,1012.0,0.0,3,Río Negro,20.0,18.0,5.0
2025-11-23 11:00:00,27.0,8.4,31.0,0.0,0.0,309.0,37.1,,1011.4,0.0,3,Río Negro,20.0,19.4,5.4
2025-11-23 12:00:00,28.4,8.1,28.0,0.0,0.0,311.0,35.3,,1010.6,0.0,3,Río Negro,20.0,21.1,5.8
2025-11-23 13:00:00,29.7,7.6,25.0,0.0,0.0,311.0,35.3,,1009.7,0.0,2,Río Negro,20.0,22.3,9.6
2025-11-23 14:00:00,30.6,7.7,24.0,0.0,0.0,311.0,33.1,,1008.6,0.0,1,Río Negro,20.0,23.6,9.6
2025-11-23 15:00:00,31.2,6.9,22.0,0.0,0.0,310.0,28.8,,1007.5,0.0,3,Río Negro,20.0,24.9,5.8
2025-11-23 16:00:00,31.7,6.0,20.0,0.0,0.0,307.0,24.8,,1006.5,0.0,1,Río Negro,20.0,26.0,4.8
2025-11-23 17:00:00,32.2,5.6,19.0,0.0,0.0,303.0,27.4,,1005.2,0.0,2,Río Negro,20.0,25.9,4.8
2025-11-23 18:00:00,32.1,5.5,19.0,0.0,0.0,268.0,27.0,,1004.5,0.0,3,Río Negro,20.0,25.8,0.7
2025-11-23 19:00:00,31.1,5.5,20.0,0.0,0.0,271.0,24.1,,1004.7,0.0,3,Río Negro,20.0,25.4,0.7
2025-11-23 20:00:00,31.0,5.4,20.0,0.0,0.0,301.0,22.7,,1004.6,0.0,3,Río Negro,20.0,25.5,0.7
2025-11-23 21:00:00,24.4,10.6,42.0,0.0,0.0,142.0,44.3,,1005.8,0.0,3,Río Negro,20.0,16.0,0.6
2025-11-23 22:00:00,20.7,12.1,58.0,0.0,0.0,117.0,35.6,,1006.6,0.0,3,Río Negro,20.0,14.4,0.5
2025-11-23 23:00:00,19.9,13.4,66.0,0.0,0.0,162.0,24.5,,1007.2,0.0,3,Río Negro,20.0,16.2,0.5
2025-11-24 00:00:00,19.9,13.6,67.0,0.0,0.0,160.0,18.0,,1007.2,0.0,3,Río Negro,20.0,17.5,0.5
2025-11-24 01:00:00,20.1,13.3,65.0,0.0,0.0,226.0,19.8,,1007.3,0.0,3,Río Negro,20.0,17.3,0.5
2025-11-24 02:00:00,20.5,12.5,60.0,0.0,0.0,269.0,16.9,,1006.9,0.0,3,Río Negro,20.0,18.0,0.5
2025-11-24 03:00:00,22.2,10.0,46.0,0.0,0.0,335.0,18.0,,1006.6,0.0,3,Río Negro,20.0,18.8,0.5
2025-11-24 04:00:00,22.0,9.5,45.0,0.0,0.0,333.0,18.4,,1006.3,0.0,3,Río Negro,20.0,18.3,0.5
2025-11-24 05:00:00,21.5,10.0,48.0,0.0,0.0,339.0,18.7,,1006.2,0.0,3,Río Negro,20.0,17.9,0.5
2025-11-24 06:00:00,21.0,10.2,50.0,0.0,0.0,338.0,17.3,,1006.4,0.0,3,Río Negro,20.0,17.7,0.5
2025-11-24 07:00:00,21.5,10.6,50.0,0.0,0.0,340.0,18.7,,1006.4,0.0,3,Río Negro,20.0,18.1,0.5
2025-11-24 08:00:00,23.2,10.9,46.0,0.0,0.0,337.0,21.2,,1006.2,0.0,3,Río Negro,20.0,19.4,2.1
2025-11-24 09:00:00,24.7,11.3,43.0,0.0,0.0,327.0,23.8,,1006.0,0.0,3,Río Negro,20.0,20.5,2.4
2025-11-24 10:00:00,26.1,11.4,40.0,0.0,0.0,317.0,22.3,,1005.8,0.0,3,Río Negro,20.0,22.2,5.2
2025-11-24 11:00:00,26.9,11.4,38.0,0.0,0.0,236.0,20.2,,1005.7,0.0,3,Río Negro,20.0,23.4,5.4
2025-11-24 12:00:00,24.8,12.0,45.0,0.0,0.0,154.0,29.9,,1006.1,0.0,3,Río Negro,20.0,19.6,4.7
2025-11-24 13:00:00,25.5,9.7,37.0,0.0,0.0,152.0,28.1,,1006.0,0.0,3,Río Negro,20.0,20.0,5.0
2025-11-24 14:00:00,24.9,9.6,38.0,0.0,0.0,130.0,30.2,,1005.7,0.0,3,Río Negro,20.0,19.0,4.8
2025-11-24 15:00:00,24.5,10.4,41.0,0.0,0.0,128.0,29.9,,1005.6,0.0,3,Río Negro,20.0,18.8,4.6
2025-11-24 16:00:00,24.3,11.3,44.0,0.0,0.0,117.0,28.8,,1005.6,0.0,3,Río Negro,20.0,19.1,2.3
2025-11-24 17:00:00,22.9,10.3,45.0,0.0,0.0,108.0,24.5,,1006.2,0.0,3,Río Negro,20.0,18.3,2.1
2025-11-24 18:00:00,23.5,9.8,42.0,0.0,0.0,107.0,24.5,,1005.7,0.0,3,Río Negro,20.0,18.7,0.5
2025-11-24 19:00:00,23.2,10.3,44.0,0.0,0.0,113.0,23.0,,1005.7,0.0,3,Río Negro,20.0,18.8,0.5
2025-11-24 20:00:00,22.1,11.5,51.0,0.0,0.0,121.0,20.2,,1006.5,0.0,3,Río Negro,20.0,18.6,0.5
2025-11-24 21:00:00,21.5,11.8,54.0,0.0,0.0,160.0,38.5,,1008.0,0.0,3,Río Negro,20.0,14.6,0.5
2025-11-24 22:00:00,18.3,12.7,70.0,0.0,0.0,122.0,34.9,,1009.9,0.0,3,Río Negro,20.0,12.4,0.5
2025-11-24 23:00:00,19.1,12.6,66.0,0.0,0.0,134.0,25.2,,1010.8,0.0,3,Río Negro,20.0,15.0,0.5
2025-11-25 00:00:00,18.7,12.2,66.0,0.0,0.0,124.0,19.1,,1011.3,0.0,3,Río Negro,20.0,15.7,0.5
2025-11-25 01:00:00,18.6,11.7,64.0,0.0,0.0,135.0,15.8,,1011.3,0.0,3,Río Negro,20.0,16.0,0.5
2025-11-25 02:00:00,17.8,12.0,69.0,0.0,0.0,154.0,18.7,,1011.7,0.0,3,Río Negro,20.0,14.8,0.5
2025-11-25 03:00:00,17.4,12.3,72.0,0.0,0.0,147.0,19.1,,1011.8,0.0,3,Río Negro,20.0,14.4,0.5
2025-11-25 04:00:00,16.9,13.4,80.0,0.0,0.0,149.0,19.1,,1011.9,0.0,3,Río Negro,20.0,14.3,0.5
2025-11-25 05:00:00,16.5,13.4,82.0,0.0,0.0,154.0,16.9,,1012.3,0.0,3,Río Negro,20.0,14.3,0.5
2025-11-25 06:00:00,16.2,13.1,82.0,0.0,0.0,156.0,13.3,,1012.9,0.0,3,Río Negro,20.0,14.6,0.5
2025-11-25 07:00:00,17.0,12.9,77.0,0.0,0.0,157.0,12.6,,1013.3,0.0,3,Río Negro,20.0,15.5,0.5
2025-11-25 08:00:00,18.0,11.1,64.0,0.0,0.0,143.0,12.6,,1013.6,0.0,3,Río Negro,20.0,15.9,1.9
2025-11-25 09:00:00,18.9,10.5,58.0,0.0,0.0,153.0,11.9,,1013.8,0.0,3,Río Negro,20.0,16.8,1.9
2025-11-25 10:00:00,19.8,10.8,56.0,0.0,0.0,155.0,14.8,,1013.6,0.0,3,Río Negro,20.0,17.2,3.8
2025-11-25 11:00:00,21.0,11.3,54.0,0.0,0.0,156.0,17.6,,1013.0,0.0,3,Río Negro,20.0,18.0,3.8
2025-11-25 12:00:00,22.0,11.1,50.0,0.0,0.0,158.0,21.2,,1012.3,0.0,3,Río Negro,20.0,18.2,3.8
2025-11-25 13:00:00,22.6,11.0,48.0,0.0,0.0,156.0,23.4,,1011.5,0.0,3,Río Negro,20.0,18.4,4.0
2025-11-25 14:00:00,23.0,11.4,48.0,0.0,0.0,153.0,24.8,,1010.7,0.0,3,Río Negro,20.0,18.6,4.2
2025-11-25 15:00:00,21.2,12.1,56.0,0.0,0.0,145.0,22.3,,1010.8,0.0,3,Río Negro,20.0,17.5,3.8
2025-11-25 16:00:00,20.7,12.4,59.0,0.0,0.0,144.0,22.0,,1010.0,0.0,1,Río Negro,20.0,17.2,3.2
2025-11-25 17:00:00,20.7,13.4,63.0,0.0,0.0,142.0,22.7,,1009.1,0.0,1,Río Negro,20.0,17.3,3.2
2025-11-25 18:00:00,20.8,13.2,62.0,0.0,0.0,148.0,20.9,,1008.2,0.0,1,Río Negro,20.0,17.7,0.8
2025-11-25 19:00:00,21.1,13.8,63.0,0.0,0.0,158.0,16.9,,1007.9,0.0,1,Río Negro,20.0,19.0,0.8
2025-11-25 20:00:00,24.5,14.0,52.0,0.0,0.0,69.0,30.6,,1007.8,0.0,1,Río Negro,20.0,19.8,1.0
2025-11-25 21:00:00,27.0,12.2,40.0,0.0,0.0,39.0,39.2,,1007.9,0.0,1,Río Negro,20.0,26.9,1.1
2025-11-25 22:00:00,25.8,12.6,44.0,0.0,0.0,33.0,38.2,,1008.3,0.0,2,Río Negro,20.0,19.2,1.1
2025-11-25 23:00:00,24.7,13.3,49.0,0.0,0.0,28.0,33.8,,1008.4,0.0,2,Río Negro,20.0,19.1,1.0
2025-11-26 00:00:00,23.7,13.3,52.0,0.0,0.0,21.0,30.2,,1008.2,0.0,3,Río Negro,20.0,18.8,0.5
2025-11-26 01:00:00,23.0,13.2,54.0,0.0,0.0,18.0,30.6,,1007.5,0.0,1,Río Negro,20.0,18.0,0.9
2025-11-26 02:00:00,22.4,14.0,59.0,0.0,0.0,10.0,29.2,,1007.1,0.0,1,Río Negro,20.0,18.0,0.8
2025-11-26 03:00:00,22.2,14.3,61.0,0.0,0.0,2.0,27.4,,1006.8,0.0,1,Río Negro,20.0,18.2,0.8
2025-11-26 04:00:00,22.1,15.0,64.0,0.0,0.0,357.0,25.6,,1006.2,0.0,1,Río Negro,20.0,18.7,0.8
2025-11-26 05:00:00,21.9,15.3,66.0,0.0,0.0,356.0,24.1,,1006.0,0.0,1,Río Negro,20.0,18.9,0.8
2025-11-26 06:00:00,21.6,15.7,69.0,0.0,0.0,345.0,22.7,,1006.2,0.0,1,Río Negro,20.0,19.0,0.8
2025-11-26 07:00:00,22.2,15.5,66.0,0.0,0.0,327.0,22.3,,1006.4,0.0,3,Río Negro,20.0,19.7,0.5
2025-11-26 08:00:00,23.9,15.1,58.0,0.0,0.0,338.0,21.6,,1006.3,0.0,1,Río Negro,20.0,21.4,3.7
2025-11-26 09:00:00,25.8,14.3,49.0,0.0,0.0,333.0,22.0,,1006.0,0.0,2,Río Negro,20.0,22.9,4.2
2025-11-26 10:00:00,27.6,13.5,42.0,0.0,0.0,328.0,19.8,,1005.3,0.0,1,Río Negro,20.0,27.5,9.4
2025-11-26 11:00:00,29.3,13.5,38.0,0.0,0.0,333.0,20.5,,1004.5,0.0,1,Río Negro,20.0,26.4,9.6
2025-11-26 12:00:00,31.1,13.4,34.0,0.0,0.0,335.0,20.9,,1003.3,0.0,3,Río Negro,20.0,28.1,5.8
2025-11-26 13:00:00,31.8,11.0,28.0,0.0,0.0,310.0,33.5,,1003.2,0.0,3,Río Negro,20.0,25.6,5.8
2025-11-26 14:00:00,31.9,11.1,28.0,0.0,0.0,337.0,30.6,,1002.5,0.0,3,Río Negro,20.0,26.3,5.8
2025-11-26 15:00:00,28.2,14.1,42.0,0.0,0.0,246.0,46.1,,1002.7,0.0,3,Río Negro,20.0,28.0,5.8
2025-11-26 16:00:00,28.7,13.7,40.0,0.0,0.0,267.0,13.0,,1000.9,0.0,3,Río Negro,20.0,28.3,2.9
2025-11-26 17:00:00,30.4,12.8,34.0,0.0,0.0,359.0,22.3,,1001.0,0.0,3,Río Negro,20.0,26.9,2.9
2025-11-26 18:00:00,30.7,12.1,32.0,0.0,0.0,348.0,40.0,,1000.9,0.0,3,Río Negro,20.0,23.6,0.7
2025-11-26 19:00:00,28.6,14.0,41.0,0.0,0.0,1.0,34.6,,1001.1,0.0,3,Río Negro,20.0,28.3,0.7
2025-11-26 20:00:00,28.6,13.7,40.0,0.0,0.0,349.0,33.5,,1001.1,0.0,3,Río Negro,20.0,28.2,0.7
2025-11-26 21:00:00,27.4,14.1,44.0,0.0,0.0,344.0,26.6,,1001.7,0.0,3,Río Negro,20.0,27.4,0.7
2025-11-26 22:00:00,26.7,13.4,44.0,0.0,0.0,340.0,35.3,,1002.1,0.0,3,Río Negro,20.0,20.9,0.7
2025-11-26 23:00:00,26.0,14.4,49.0,0.0,0.0,348.0,33.5,,1001.6,0.0,3,Río Negro,20.0,20.9,0.6
2025-11-27 00:00:00,25.5,14.6,51.0,0.0,0.0,352.0,38.5,,1001.2,0.0,3,Río Negro,20.0,19.5,0.6
2025-11-27 01:00:00,24.7,14.8,54.0,0.0,0.0,334.0,33.8,,1001.4,0.0,3,Río Negro,20.0,19.7,0.6
2025-11-27 02:00:00,24.4,14.5,54.0,0.0,0.0,327.0,36.0,,1001.3,0.0,3,Río Negro,20.0,18.8,0.6
2025-11-27 03:00:00,24.6,14.1,52.0,0.0,0.0,341.0,36.4,,1000.7,0.0,3,Río Negro,20.0,18.8,0.6
2025-11-27 04:00:00,24.1,14.2,54.0,0.0,0.0,339.0,26.6,,1000.9,0.0,3,Río Negro,20.0,20.3,0.6
2025-11-27 05:00:00,23.1,14.6,59.0,0.0,0.0,242.0,13.7,,1002.1,0.0,3,Río Negro,20.0,21.9,0.5
2025-11-27 06:00:00,22.7,13.2,55.0,0.0,0.0,206.0,32.8,,1002.5,0.0,3,Río Negro,20.0,17.3,0.5
2025-11-27 07:00:00,21.5,10.9,51.0,0.0,0.0,185.0,36.7,,1003.9,0.0,3,Río Negro,20.0,14.7,0.5
2025-11-27 08:00:00,22.2,9.0,43.0,0.0,0.0,179.0,37.4,,1004.7,0.0,3,Río Negro,20.0,14.7,2.0
2025-11-27 09:00:00,22.3,8.4,41.0,0.0,0.0,175.0,39.6,,1005.4,0.0,3,Río Negro,20.0,14.2,2.0
2025-11-27 10:00:00,22.5,8.9,42.0,0.0,0.0,170.0,41.0,,1006.1,0.0,3,Río Negro,20.0,14.3,4.0
2025-11-27 11:00:00,22.4,9.5,44.0,0.0,0.0,158.0,38.9,,1006.8,0.0,3,Río Negro,20.0,14.8,4.0
2025-11-27 12:00:00,22.0,10.2,47.0,0.0,0.0,147.0,39.2,,1007.5,0.0,3,Río Negro,20.0,14.5,3.8
2025-11-27 13:00:00,21.7,10.5,49.0,0.0,0.0,143.0,40.0,,1008.1,0.0,3,Río Negro,20.0,14.1,3.8
2025-11-27 14:00:00,20.8,11.7,56.0,0.0,0.0,143.0,43.6,,1008.7,0.0,1,Río Negro,20.0,12.9,6.4
2025-11-27 15:00:00,19.8,12.5,63.0,0.0,0.0,140.0,41.4,,1009.3,0.0,2,Río Negro,20.0,12.5,6.4
2025-11-27 16:00:00,18.8,11.8,64.0,0.0,0.0,145.0,43.2,,1010.3,0.0,2,Río Negro,20.0,11.0,3.2
2025-11-27 17:00:00,18.0,12.0,68.0,0.0,0.0,149.0,45.4,,1010.9,0.0,2,Río Negro,20.0,9.8,3.2
2025-11-27 18:00:00,17.5,12.0,70.0,0.0,0.0,152.0,45.0,,1012.0,0.0,2,Río Negro,20.0,9.4,0.8
2025-11-27 19:00:00,16.6,12.1,75.0,0.0,0.0,155.0,42.8,,1013.3,0.0,1,Río Negro,20.0,8.9,0.8
2025-11-27 20:00:00,16.2,12.2,77.0,0.0,0.0,157.0,41.4,,1014.6,0.0,3,Río Negro,20.0,8.8,0.5
2025-11-27 21:00:00,16.4,11.5,73.0,0.0,0.0,140.0,41.8,,1015.9,0.0,3,Río Negro,20.0,8.8,0.5
2025-11-27 22:00:00,15.6,9.3,66.0,0.0,0.0,140.0,39.6,,1017.7,0.0,1,Río Negro,20.0,7.8,0.8
2025-11-27 23:00:00,15.2,8.2,63.0,0.0,0.0,147.0,40.3,,1018.7,0.0,3,Río Negro,20.0,6.9,0.5
2025-11-28 00:00:00,14.8,8.5,66.0,0.0,0.0,148.0,43.2,,1019.1,0.0,3,Río Negro,20.0,6.1,0.5
